Customer_ID,Order_Date,Age,Gender,City,Subscription_Type,Acquisition_Channel,Product_Category,Total_Orders,Total_Spending,Average_Order_Value,Discount_Percentage,Website_Visits,Avg_Session_Duration_Min,Satisfaction_Score,Support_Tickets,Refund_Requests,Premium_Customer,Churn_Status,Customer_Lifetime_Value
CUST113861,2025-02-07,46.0,Male,Chennai,Standard,Organic Search,Sports,4,9359.36,2339.84,18.8,18,14.6,5.9,2,1,No,No,23068.37
CUST108487,2025-11-10,38.0,Male,Jaipur,Basic,Email,Electronics,11,17871.59,1624.69,11.6,10,9.1,6.1,3,1,No,No,42867.47
CUST100016,2025-04-07,29.0,Male,Jaipur,Premium,Email,Beauty,9,23424.57,2602.73,4.0,13,7.4,6.0,3,0,No,No,35446.54
CUST104537,2024-04-21,36.0,Male,Ahmedabad,Premium,Organic Search,Electronics,10,17745.1,1774.51,14.2,8,12.7,8.0,1,0,No,No,26961.81
CUST106408,2024-11-13,37.0,Female,Nagpur,Standard,Email,Books,11,56570.47,5142.77,17.4,70,11.2,7.9,2,0,No,No,168157.6
CUST103509,2025-07-18,39.0,Male,Delhi,Standard,Email,Home & Kitchen,10,21381.7,2138.17,6.1,15,7.0,8.4,4,1,No,No,61238.15
CUST109315,2024-03-10,33.0,Male,Jaipur,Standard,Referral,Beauty,7,13015.8,1859.4,12.9,9,8.2,6.7,4,0,No,No,35161.75
CUST110728,2024-06-27,21.0,Male,Chennai,Basic,Social Media,Fashion,6,19079.58,3179.93,7.2,8,5.9,6.5,3,3,Yes,No,40365.04
CUST107573,2025-01-24,28.0,Female,Jaipur,Standard,Paid Ads,Sports,9,28563.21,3173.69,2.5,18,7.5,3.8,2,0,No,No,50097.46
CUST105227,2025-07-19,30.0,Male,Bengaluru,Basic,Referral,Electronics,7,20903.26,2986.18,9.3,12,8.6,7.8,4,2,Yes,No,68670.82
CUST112330,2025-07-30,33.0,Male,Chennai,Basic,Email,Books,10,9699.5,969.95,1.3,12,9.8,7.5,2,1,No,Yes,15158.1
CUST112292,2024-04-30,22.0,Female,Kolkata,Basic,Paid Ads,Electronics,6,14339.46,2389.91,10.4,14,7.2,8.4,2,0,No,No,30569.48
CUST112013,2025-04-26,28.0,Male,Ahmedabad,Standard,Organic Search,Books,6,13441.86,2240.31,13.0,10,6.6,7.0,0,1,Yes,No,37609.8
CUST105864,2024-06-11,18.0,Male,Bengaluru,Standard,Social Media,Sports,13,43315.48,3331.96,6.5,8,4.1,6.3,2,0,Yes,No,109205.67
CUST114046,2025-04-04,27.0,Female,Bengaluru,Basic,Organic Search,Home & Kitchen,7,7033.25,1004.75,10.0,17,10.1,5.1,2,1,No,No,13029.62
CUST102705,2024-09-05,36.0,Male,Jaipur,Standard,Organic Search,Electronics,8,15740.0,1967.5,10.6,23,6.9,8.5,2,1,Yes,No,50012.35
CUST110520,2025-02-20,53.0,Male,Kolkata,Premium,Social Media,Books,11,17672.6,1606.6,6.7,13,8.6,6.7,1,1,Yes,No,34788.36
CUST106096,2024-04-25,41.0,Female,Jaipur,Standard,Email,Electronics,8,22281.28,2785.16,19.2,7,6.9,6.9,0,0,No,No,37184.86
CUST111264,2024-10-02,22.0,Male,Bengaluru,Basic,Social Media,Books,5,2534.1,506.82,23.7,13,10.2,6.6,0,1,No,No,5680.23
CUST111306,2025-08-02,29.0,Female,Jaipur,Premium,Email,Sports,6,7131.9,1188.65,7.8,10,11.6,6.0,2,0,No,No,17145.25
CUST113143,2025-10-10,33.0,Male,Mumbai,Basic,Social Media,Beauty,6,8237.76,1372.96,20.2,14,11.5,8.0,2,0,No,No,18586.8
CUST108923,2024-04-11,24.0,Male,Mumbai,Standard,Organic Search,Electronics,8,30609.92,3826.24,11.2,13,11.6,5.8,1,1,No,No,69968.18
CUST106563,2025-10-17,32.0,Female,Delhi,Standard,Email,Beauty,6,33064.68,5510.78,18.2,18,12.1,6.6,2,1,Yes,No,116155.55
CUST111954,2024-07-06,18.0,Male,Jaipur,Standard,Paid Ads,Sports,16,22063.68,1378.98,10.0,12,5.0,9.0,1,1,Yes,No,39186.83
CUST104756,2024-10-29,37.0,Female,Bengaluru,Standard,Social Media,Books,10,14186.2,1418.62,17.8,8,9.2,8.4,1,0,No,No,29461.87
CUST113422,2024-03-11,36.0,Male,Jaipur,Basic,Paid Ads,Home & Kitchen,9,19459.53,2162.17,9.9,11,14.6,8.6,2,0,No,No,46795.88
CUST106389,2025-01-01,42.0,Female,Jaipur,Standard,Paid Ads,Home & Kitchen,8,10681.12,1335.14,3.3,16,5.2,,0,1,No,No,27411.85
CUST111218,2025-07-27,33.0,Female,Chennai,Standard,Email,Electronics,8,13594.24,1699.28,13.6,9,14.0,6.0,2,0,No,No,32105.66
CUST106182,2025-09-13,31.0,Male,Mumbai,Premium,Paid Ads,Books,9,16792.11,1865.79,16.4,10,13.5,4.9,2,1,No,No,26401.47
CUST111342,2025-04-18,29.0,Male,Pune,Standard,Paid Ads,Electronics,4,5802.68,1450.67,1.7,16,9.4,6.5,2,0,No,No,12518.78
CUST106761,2024-09-17,41.0,Male,Mumbai,Standard,Referral,Books,13,18328.05,1409.85,,11,10.1,5.9,2,0,Yes,No,47041.11
CUST101563,2024-03-09,18.0,Male,Nagpur,Premium,Organic Search,Fashion,8,4034.48,504.31,2.5,16,9.9,8.0,1,2,No,No,10518.98
CUST108471,2025-10-11,33.0,Other,Hyderabad,Basic,Social Media,Beauty,8,29150.08,3643.76,8.1,14,7.0,8.2,4,0,No,No,41439.06
CUST109070,2025-10-16,41.0,Male,Pune,Basic,Social Media,Fashion,8,18313.12,2289.14,15.3,12,8.2,4.6,4,0,No,No,57227.46
CUST107810,2025-07-24,18.0,Male,Chennai,Standard,Organic Search,Electronics,15,17416.35,1161.09,19.7,15,11.9,6.7,2,0,Yes,No,46213.1
CUST110335,2025-12-18,36.0,Female,Kolkata,Premium,Social Media,Books,13,35557.99,2735.23,21.2,13,7.4,5.7,1,0,No,No,73052.02
CUST102496,2024-08-27,41.0,Female,Bengaluru,Standard,Organic Search,Books,7,9104.76,1300.68,16.2,9,5.0,6.5,2,0,No,No,28818.96
CUST106248,2025-07-16,40.0,Female,Kolkata,Basic,Organic Search,Fashion,7,9117.85,1302.55,2.4,10,2.5,6.6,2,0,No,No,19425.23
CUST109069,2025-06-14,47.0,Female,Nagpur,Standard,Organic Search,Electronics,12,19548.72,1629.06,15.4,19,7.9,7.7,1,0,No,No,35733.71
CUST103456,2025-08-28,52.0,Male,Bengaluru,Premium,Social Media,Fashion,12,46019.16,3834.93,18.2,8,4.3,7.1,2,1,Yes,No,91307.44
CUST108940,2024-01-12,33.0,Female,Pune,Premium,Email,Fashion,10,11633.4,1163.34,3.5,10,7.7,7.6,2,0,Yes,No,25060.86
CUST108615,2024-06-10,34.0,Female,Delhi,Standard,Referral,Home & Kitchen,8,10272.64,1284.08,17.7,18,10.4,6.7,2,0,Yes,No,22287.27
CUST110531,2024-08-12,48.0,Male,Mumbai,Standard,Paid Ads,Books,10,13007.2,1300.72,11.5,17,13.3,6.7,1,0,No,No,35897.48
CUST101660,2025-04-14,,Male,Nagpur,Basic,Paid Ads,Electronics,12,34840.08,2903.34,12.3,10,8.1,7.6,1,0,Yes,No,84514.16
CUST107188,2024-05-02,53.0,Female,Delhi,Standard,Referral,Home & Kitchen,9,16180.02,1797.78,5.5,12,6.5,2.7,1,0,Yes,No,48112.53
CUST101371,2024-02-14,32.0,Female,Hyderabad,Standard,Social Media,Beauty,9,21576.24,2397.36,11.0,14,6.3,7.5,2,1,No,No,45145.7
CUST104964,2024-09-22,37.0,Male,Bengaluru,Standard,Email,Fashion,9,13329.27,1481.03,8.9,12,5.9,7.0,1,0,No,No,41916.75
CUST112108,2025-11-25,52.0,Male,Hyderabad,Basic,Email,Beauty,7,13350.19,1907.17,23.5,15,7.4,6.8,1,0,No,No,22873.8
CUST111747,2025-10-17,38.0,Female,Hyderabad,Standard,Organic Search,Beauty,4,8368.72,2092.18,5.3,11,6.1,4.8,2,0,Yes,No,22241.15
CUST112130,2024-11-01,29.0,Male,Bengaluru,Standard,Referral,Sports,9,19562.4,2173.6,5.3,9,11.1,7.5,2,0,Yes,No,33153.25
CUST109994,2024-08-11,21.0,Male,Pune,Premium,Paid Ads,Books,10,8807.5,880.75,14.5,8,3.4,7.3,3,0,No,No,13106.81
CUST107291,2025-09-03,18.0,Female,Chennai,Standard,Paid Ads,Books,14,22156.26,1582.59,16.8,15,8.5,9.7,1,0,No,No,36578.38
CUST112698,2024-11-03,33.0,Female,Jaipur,Basic,Paid Ads,Sports,11,14561.91,1323.81,9.2,17,6.2,4.2,1,2,No,No,26917.65
CUST114886,2024-01-22,45.0,Male,Hyderabad,Premium,Organic Search,Beauty,7,12147.94,1735.42,24.9,20,15.7,7.2,2,1,Yes,No,21026.91
CUST100658,2024-08-08,34.0,Male,Chennai,Standard,Social Media,Fashion,5,4155.0,831.0,19.7,14,5.3,5.4,3,0,No,No,9568.78
CUST109539,2024-09-09,22.0,Female,Jaipur,Premium,Referral,Fashion,4,16559.88,4139.97,7.7,7,8.1,6.7,2,0,Yes,No,27219.49
CUST105051,2024-09-17,41.0,Female,Delhi,Premium,Referral,Fashion,4,13476.32,3369.08,22.9,19,7.6,6.6,4,0,No,No,36285.73
CUST107192,2024-11-10,34.0,Female,Hyderabad,Standard,Social Media,Home & Kitchen,11,20754.91,1886.81,11.0,16,7.2,7.9,3,0,Yes,No,44491.68
CUST107435,2024-09-28,30.0,Female,Hyderabad,Standard,Organic Search,Books,11,35337.28,3212.48,14.0,13,3.6,8.8,1,1,Yes,No,112501.6
CUST102026,2025-06-30,36.0,Female,Pune,Standard,Social Media,Beauty,7,7797.72,1113.96,18.9,10,9.1,5.8,4,0,No,No,22839.46
CUST107439,2024-02-01,20.0,Male,Delhi,Premium,Paid Ads,Fashion,7,17325.7,2475.1,9.3,14,8.4,8.8,3,0,Yes,No,33029.83
CUST103523,2025-05-07,25.0,Male,Mumbai,Basic,Organic Search,Home & Kitchen,11,11254.98,1023.18,2.9,14,9.9,6.6,0,1,Yes,No,32370.25
CUST111012,2025-06-01,33.0,Male,Nagpur,Standard,Email,Books,5,14429.75,2885.95,23.0,13,3.5,6.9,0,2,Yes,No,48278.72
CUST105153,2024-12-04,39.0,Male,Mumbai,Basic,Paid Ads,Home & Kitchen,7,7084.28,1012.04,16.8,13,4.2,7.8,3,2,No,No,22587.41
CUST105016,2024-07-20,29.0,Male,Mumbai,Standard,Referral,Beauty,6,9038.76,1506.46,17.7,12,13.2,7.7,0,1,No,No,18801.88
CUST103593,2025-02-26,55.0,Male,Nagpur,Basic,Email,Home & Kitchen,17,40188.34,2364.02,2.7,15,8.4,8.1,3,0,No,No,93833.6
CUST110996,2024-04-20,36.0,Female,Bengaluru,Premium,Social Media,Fashion,7,25172.14,3596.02,20.6,15,7.6,6.6,2,1,Yes,No,60540.09
CUST108261,2025-03-17,29.0,Female,Hyderabad,Premium,Social Media,Electronics,8,24344.32,3043.04,14.1,10,2.3,8.0,1,1,Yes,No,47417.08
CUST108642,2024-09-08,27.0,Female,Nagpur,Premium,Organic Search,Fashion,9,15991.74,1776.86,24.3,15,9.8,7.6,1,1,No,No,39224.79
CUST109521,2025-09-03,43.0,Female,Pune,Standard,Paid Ads,Home & Kitchen,8,17064.48,2133.06,18.1,12,9.8,4.3,1,0,No,No,40541.81
CUST111053,2025-12-27,37.0,Male,Nagpur,Standard,Organic Search,Home & Kitchen,12,16915.44,1409.62,19.6,20,7.3,8.0,0,1,Yes,No,35124.29
CUST110727,2024-03-28,30.0,Male,Delhi,Premium,Email,Beauty,9,18095.13,2010.57,3.8,15,10.4,6.5,2,2,No,No,40977.71
CUST106225,2025-05-28,39.0,Male,Hyderabad,Standard,Referral,Fashion,8,15613.52,1951.69,6.7,11,6.8,7.6,1,0,Yes,No,49847.66
CUST103315,2025-01-25,31.0,Other,Pune,Standard,Organic Search,Electronics,4,15167.56,3791.89,12.2,10,7.1,6.1,3,1,Yes,No,27350.98
CUST106751,2025-12-18,42.0,Female,Pune,Premium,Social Media,Books,7,11302.62,1614.66,13.2,10,8.2,9.4,4,0,No,No,27812.02
CUST103814,2025-05-27,35.0,Female,Jaipur,Standard,Organic Search,Sports,8,23612.24,2951.53,7.7,10,12.8,6.9,2,1,No,No,69439.84
CUST107586,2025-07-05,27.0,Male,Delhi,Basic,Organic Search,Home & Kitchen,11,15691.06,1426.46,12.9,16,7.2,6.9,2,0,No,No,24251.39
CUST110798,2024-08-08,30.0,Male,Delhi,Standard,Organic Search,Beauty,7,15838.27,2262.61,4.0,9,11.2,7.8,1,0,Yes,No,49267.27
CUST108975,2025-10-29,41.0,Female,Ahmedabad,Basic,Referral,Fashion,8,11342.32,1417.79,9.6,11,8.3,6.0,1,1,No,No,31442.67
CUST108373,2024-07-13,36.0,Male,Kolkata,Standard,Email,Fashion,9,22116.96,2457.44,17.9,16,4.6,8.8,1,1,No,No,56070.31
CUST100084,2025-08-14,29.0,Female,Chennai,Basic,Email,Sports,6,9997.26,1666.21,12.9,20,3.6,7.2,0,0,No,No,20420.33
CUST101027,2024-01-08,34.0,Female,Hyderabad,Basic,Organic Search,Beauty,7,11075.4,1582.2,21.1,12,7.2,6.4,2,0,Yes,Yes,39177.28
CUST102885,2025-02-06,18.0,Female,Jaipur,Basic,Organic Search,Beauty,7,13279.84,1897.12,10.5,6,6.2,7.1,1,1,No,No,27284.54
CUST114326,2024-07-02,32.0,Male,Delhi,Basic,Organic Search,Books,8,25941.28,3242.66,4.2,18,3.7,10.0,2,3,No,No,63706.08
CUST114468,2024-12-24,34.0,Female,Ahmedabad,Standard,Social Media,Sports,12,22769.4,1897.45,9.2,10,11.3,6.7,3,0,No,Yes,43262.62
CUST111973,2025-09-04,25.0,Male,Delhi,Basic,Referral,Beauty,6,14033.22,2338.87,28.3,15,2.6,5.5,3,1,No,No,29596.57
CUST109040,2024-05-25,34.0,Female,Delhi,Standard,Email,Sports,6,9177.72,1529.62,8.2,8,7.9,7.4,2,0,No,No,28402.67
CUST110108,2025-05-02,33.0,Female,Hyderabad,Standard,Email,Electronics,9,18905.04,2100.56,3.3,11,6.3,5.2,3,1,Yes,No,68363.91
CUST105373,2024-12-14,24.0,Male,Kolkata,Standard,Social Media,Electronics,11,15460.28,1405.48,2.5,17,10.5,9.5,2,0,No,No,43477.64
CUST108566,2025-08-28,34.0,Female,Ahmedabad,Basic,Paid Ads,Electronics,10,24216.3,2421.63,4.3,10,6.1,6.5,3,1,No,No,58962.49
CUST106791,2024-08-06,33.0,Female,Pune,Premium,Paid Ads,Electronics,12,12847.8,1070.65,10.5,22,6.0,5.5,1,0,No,No,32373.96
CUST107686,2025-06-11,42.0,Female,Hyderabad,Standard,Referral,Beauty,4,7122.28,1780.57,15.5,13,4.4,7.2,1,0,No,No,18864.43
CUST111576,2025-06-29,37.0,Female,Chennai,Premium,Paid Ads,Home & Kitchen,11,10145.52,922.32,21.7,9,9.2,8.4,2,0,No,No,29229.9
CUST103706,2024-06-23,37.0,Male,Kolkata,Premium,Email,Fashion,9,17601.57,1955.73,11.3,19,8.2,8.0,4,1,Yes,No,51414.42
CUST101003,2025-08-13,35.0,Male,Bengaluru,Basic,Referral,Books,11,11230.67,1020.97,3.9,9,8.5,7.3,1,1,No,No,26796.45
CUST102880,2024-06-08,32.0,Other,Delhi,Standard,Referral,Books,10,17225.3,1722.53,12.8,17,,6.6,4,0,No,No,45216.66
CUST112267,2024-10-31,29.0,Male,Delhi,Standard,Social Media,Electronics,8,28269.84,3533.73,4.0,16,7.6,7.8,1,0,No,No,69871.37
CUST113249,2025-08-04,46.0,Male,Ahmedabad,Basic,Referral,Books,14,57965.18,4140.37,7.8,13,11.2,6.3,2,0,No,No,84194.25
CUST103903,2025-05-05,49.0,Female,Hyderabad,Standard,Paid Ads,Beauty,12,11698.2,974.85,8.9,16,11.0,4.2,2,0,No,Yes,33296.56
CUST107284,2024-06-14,34.0,Male,Jaipur,Premium,Organic Search,Beauty,6,17240.76,2873.46,10.1,14,13.1,7.8,0,0,Yes,No,46361.45
CUST110167,2025-08-18,48.0,Male,Chennai,Basic,Organic Search,Fashion,11,21325.48,1938.68,28.7,18,11.4,,2,3,No,No,34425.21
CUST107140,2024-01-23,46.0,Male,Kolkata,Basic,Social Media,Beauty,5,6772.35,1354.47,6.6,13,12.3,7.5,2,1,No,No,15587.36
CUST108571,2025-08-08,28.0,Male,Jaipur,Basic,Social Media,Sports,9,14125.86,1569.54,21.2,12,8.2,5.4,1,0,No,No,36352.76
CUST107031,2024-02-21,22.0,Other,Bengaluru,Premium,Organic Search,Electronics,6,5338.98,889.83,12.8,14,12.5,5.1,3,1,No,No,10197.64
CUST107766,2025-09-29,34.0,Female,Mumbai,Standard,Social Media,Beauty,8,9271.52,1158.94,22.3,12,14.7,7.4,2,2,No,No,17538.16
CUST114943,2025-08-30,27.0,Male,Pune,Standard,Social Media,Sports,7,20229.51,2889.93,8.4,14,4.7,8.5,1,1,No,No,36874.38
CUST101924,2024-01-10,36.0,Female,Mumbai,Premium,Email,Fashion,10,17637.6,1763.76,11.6,11,8.5,8.7,3,0,No,No,39349.64
CUST100168,2025-01-31,51.0,Female,Chennai,Standard,Email,Home & Kitchen,8,7158.32,894.79,7.5,12,9.6,5.4,2,1,No,No,18948.66
CUST103044,2024-06-28,36.0,Female,Bengaluru,Basic,Referral,Books,8,8010.72,1001.34,12.8,18,9.0,9.1,4,1,No,Yes,19246.95
CUST100851,2024-05-27,28.0,Male,Chennai,Standard,Social Media,Books,10,18442.9,1844.29,3.7,14,9.4,6.4,1,0,No,No,58633.9
CUST112369,2025-07-04,41.0,Female,Pune,Standard,Referral,Sports,8,12166.96,1520.87,16.3,13,5.6,7.1,1,0,No,No,32489.53
CUST100536,2025-03-18,34.0,Female,Mumbai,Standard,Email,Fashion,8,13919.84,1739.98,6.5,9,9.3,4.3,1,0,No,No,41846.53
CUST111162,2024-01-10,25.0,Female,Chennai,Premium,Email,Beauty,10,13286.5,1328.65,18.0,18,4.3,7.2,3,0,No,No,29248.31
CUST103949,2025-10-11,31.0,Female,Bengaluru,Standard,Organic Search,Home & Kitchen,9,15979.59,1775.51,3.2,14,8.6,5.5,0,0,No,Yes,41765.19
CUST101483,2024-04-02,50.0,Male,Hyderabad,Standard,Social Media,Home & Kitchen,16,22300.96,1393.81,30.6,10,9.9,7.1,3,0,No,No,49645.2
CUST109165,2024-10-20,42.0,Female,Chennai,Basic,Organic Search,Books,9,18449.28,2049.92,14.8,16,12.1,6.4,3,0,No,No,39799.38
CUST108299,2025-10-02,32.0,Female,Mumbai,Premium,Social Media,Fashion,7,9090.9,1298.7,10.3,14,10.9,4.0,0,0,Yes,Yes,27857.85
CUST112278,2025-09-03,36.0,Female,Mumbai,Premium,Email,Electronics,10,16871.6,1687.16,16.5,17,10.5,6.7,5,1,No,No,47845.75
CUST100896,2025-07-26,40.0,Female,Jaipur,Standard,Paid Ads,Books,12,12798.96,1066.58,,7,8.6,8.0,2,2,No,No,39863.53
CUST107310,2025-06-27,25.0,Other,Jaipur,Premium,Organic Search,Sports,7,17039.19,2434.17,1.1,16,13.7,5.8,3,2,No,No,48446.92
CUST103998,2024-01-06,31.0,Female,Hyderabad,Standard,Organic Search,Electronics,5,17688.8,3537.76,2.6,11,9.0,8.2,0,1,Yes,No,28936.17
CUST113610,2025-10-21,,Male,Mumbai,Basic,Email,Fashion,9,21547.17,2394.13,13.3,11,3.9,7.2,3,1,No,No,48493.93
CUST102969,2024-06-11,18.0,Male,Delhi,Standard,Organic Search,Beauty,11,30702.54,2791.14,15.5,14,9.2,5.4,3,0,No,No,71023.2
CUST111237,2025-02-17,22.0,Male,Bengaluru,Premium,Social Media,Books,8,8596.0,1074.5,8.6,11,9.0,8.0,1,1,No,No,12728.85
CUST101484,2024-05-17,30.0,Female,Jaipur,Standard,Email,Beauty,7,10446.03,1492.29,5.9,14,4.7,6.5,2,0,No,No,25024.94
CUST102555,2025-11-29,26.0,Male,Mumbai,Premium,Paid Ads,Fashion,6,5036.46,839.41,15.9,9,4.1,6.9,1,0,No,No,10210.07
CUST108127,2024-04-08,42.0,Female,Pune,Basic,Paid Ads,Books,10,14913.8,1491.38,5.9,11,9.4,5.2,2,1,No,No,25827.4
CUST103211,2025-10-10,45.0,Female,Delhi,Standard,Social Media,Home & Kitchen,6,5197.5,866.25,10.1,15,11.8,6.3,1,0,No,No,12691.3
CUST104994,2024-03-08,39.0,Male,Bengaluru,Standard,Email,Books,10,14447.4,1444.74,21.0,8,11.0,4.8,2,0,No,No,43554.03
CUST113492,2024-06-11,41.0,Female,Bengaluru,Basic,Organic Search,Fashion,3,1732.65,577.55,9.9,13,9.6,8.4,0,0,Yes,No,4628.56
CUST110815,2025-04-16,30.0,Female,Kolkata,Basic,Social Media,Home & Kitchen,14,33341.7,2381.55,2.1,14,9.0,5.2,1,2,No,No,47475.18
CUST107763,2025-07-16,25.0,Female,Hyderabad,Standard,Email,Beauty,6,5553.9,925.65,15.3,17,10.2,5.2,2,0,No,No,7993.65
CUST105170,2025-04-10,24.0,Female,Bengaluru,Premium,Social Media,Electronics,9,23133.78,2570.42,13.6,9,8.0,4.9,2,0,Yes,No,38099.3
CUST114449,2025-01-22,35.0,Female,Mumbai,Standard,Social Media,Sports,11,13776.95,1252.45,20.9,11,7.9,7.8,3,0,No,No,21450.24
CUST110566,2025-04-03,21.0,Male,Jaipur,Premium,Referral,Fashion,11,17767.97,1615.27,14.4,10,5.4,3.7,1,0,No,No,40620.45
CUST103577,2024-08-10,27.0,Male,Kolkata,Standard,Paid Ads,Electronics,11,21220.54,1929.14,16.6,9,7.6,5.1,0,2,No,No,49437.57
CUST109737,2025-03-11,38.0,Male,Bengaluru,Standard,Referral,Beauty,8,13841.6,1730.2,2.2,11,13.4,8.3,5,0,No,No,34104.96
CUST108404,2025-11-24,32.0,Male,Ahmedabad,Premium,Referral,Sports,12,24605.04,2050.42,1.5,6,8.6,5.5,1,0,Yes,No,46140.68
CUST106260,2025-12-07,31.0,Male,Delhi,Premium,Social Media,Home & Kitchen,11,11481.8,1043.8,3.0,23,10.5,7.9,1,1,No,Yes,34124.24
CUST105845,2025-02-07,40.0,Female,Delhi,Standard,Email,Sports,4,7265.8,1816.45,6.6,8,10.3,5.6,3,1,No,Yes,17232.73
CUST108050,2025-12-12,35.0,Male,Ahmedabad,Basic,Organic Search,Books,7,11863.6,1694.8,17.1,19,7.3,6.1,3,1,Yes,No,29569.3
CUST108525,2024-11-16,18.0,Male,Kolkata,Standard,Paid Ads,Sports,8,16688.24,2086.03,12.2,16,6.5,8.9,3,0,No,No,40636.45
CUST103170,2024-07-17,30.0,Male,Delhi,Basic,Email,Fashion,8,9599.12,1199.89,9.0,16,7.8,5.0,2,0,Yes,No,25477.85
CUST114368,2025-08-02,31.0,Male,Chennai,Standard,Referral,Sports,8,11495.2,1436.9,13.3,12,7.4,5.7,2,0,Yes,No,39927.21
CUST101859,2024-03-31,37.0,Male,Pune,Standard,Referral,Beauty,8,11907.2,1488.4,12.6,11,9.1,6.6,4,0,Yes,No,38004.06
CUST101200,2025-02-19,46.0,Female,Chennai,Basic,Paid Ads,Books,9,22967.46,2551.94,13.4,13,4.8,8.5,2,0,No,No,53182.01
CUST105014,2025-07-08,32.0,Male,Bengaluru,Standard,Social Media,Beauty,8,7774.0,971.75,8.0,15,10.4,6.4,0,1,Yes,No,28127.83
CUST108894,2024-03-30,24.0,,Kolkata,Premium,Referral,Sports,8,9652.96,1206.62,7.0,15,4.6,6.1,2,0,No,No,22037.19
CUST107863,2024-07-30,21.0,Female,Chennai,Premium,Email,Home & Kitchen,8,10057.36,1257.17,6.3,7,4.7,7.4,2,0,No,No,29849.45
CUST100248,2024-02-04,28.0,Female,Hyderabad,Basic,Organic Search,Fashion,6,8246.4,1374.4,17.1,11,7.4,6.4,6,0,No,Yes,13109.61
CUST104631,2025-03-10,20.0,Male,Jaipur,Standard,Email,Beauty,11,12399.53,1127.23,13.0,14,9.3,7.2,3,0,Yes,No,31911.34
CUST105407,2025-09-10,20.0,Male,Delhi,Standard,Email,Sports,10,14115.7,1411.57,2.4,12,8.9,8.8,2,0,No,Yes,27690.69
CUST110452,2024-11-24,27.0,Male,Chennai,Standard,Organic Search,Home & Kitchen,8,10356.48,1294.56,4.2,14,12.6,9.0,3,0,Yes,No,35687.25
CUST106347,2025-11-14,30.0,Female,Ahmedabad,Premium,Paid Ads,Books,10,35825.8,3582.58,16.2,14,2.6,7.7,1,0,No,No,99326.5
CUST111974,2024-02-02,27.0,Female,Mumbai,Standard,Organic Search,Sports,15,36169.35,2411.29,7.9,16,15.4,7.8,3,0,No,No,64654.15
CUST102451,2025-10-08,26.0,Male,Delhi,Premium,Paid Ads,Fashion,5,8823.05,1764.61,11.1,13,6.3,7.3,1,0,No,Yes,15447.61
CUST103195,2024-07-23,20.0,Male,Hyderabad,Basic,Organic Search,Sports,11,9776.58,888.78,6.8,18,5.8,6.1,2,2,No,No,18335.33
CUST110275,2024-11-07,27.0,Female,Delhi,Standard,Referral,Beauty,4,8417.28,2104.32,11.9,13,5.8,5.3,4,0,No,No,25746.0
CUST113843,2024-07-15,35.0,Male,Nagpur,Premium,Social Media,Fashion,2,3445.72,1722.86,15.7,12,8.7,7.7,4,0,Yes,No,10393.05
CUST100047,2024-05-09,30.0,Male,Delhi,Basic,Email,Home & Kitchen,13,16605.94,1277.38,12.6,10,3.2,8.7,2,0,No,No,47120.09
CUST100512,2024-05-04,34.0,Male,Mumbai,Standard,Referral,Books,15,39386.55,2625.77,22.5,13,14.3,5.7,0,0,No,No,92231.65
CUST104873,2024-08-16,23.0,Female,Nagpur,Standard,Email,Sports,10,17798.7,1779.87,6.2,14,4.4,7.7,2,1,No,No,26088.32
CUST105689,2025-06-27,23.0,Female,Bengaluru,Standard,Organic Search,Sports,4,14411.6,3602.9,12.7,9,8.8,7.9,2,0,No,No,44840.95
CUST113627,2024-11-08,28.0,Other,Ahmedabad,Standard,Referral,Home & Kitchen,11,18189.82,1653.62,6.7,15,9.1,6.1,2,0,No,No,55566.25
CUST102418,2024-08-13,37.0,Male,Bengaluru,Premium,Organic Search,Home & Kitchen,12,31449.96,2620.83,1.3,7,11.4,6.2,4,2,No,Yes,78810.69
CUST113726,2025-06-15,41.0,Female,Bengaluru,Basic,Paid Ads,Fashion,13,29365.57,2258.89,4.1,7,8.7,6.9,3,2,No,No,76871.72
CUST106952,2025-05-17,45.0,Female,Hyderabad,Basic,Referral,Fashion,6,7506.0,1251.0,12.6,8,8.4,6.7,1,2,Yes,No,16145.87
CUST108701,2025-08-27,48.0,Female,Hyderabad,Standard,Referral,Sports,8,21327.84,2665.98,11.7,9,10.2,8.9,3,0,Yes,Yes,40078.7
CUST105614,2024-04-01,35.0,Female,Ahmedabad,Basic,Email,Books,14,31150.14,2225.01,18.6,19,4.2,6.5,2,1,Yes,No,75269.75
CUST108625,2024-10-02,43.0,Male,Kolkata,Basic,Organic Search,Electronics,10,20271.3,2027.13,10.3,11,6.6,8.6,1,0,No,No,30535.18
CUST111948,2024-06-01,21.0,Female,Mumbai,Basic,Organic Search,Sports,9,17694.36,1966.04,21.0,11,9.3,6.7,0,1,No,No,29915.25
CUST114155,2024-03-26,39.0,Female,Mumbai,Standard,Referral,Electronics,11,21835.11,1985.01,4.5,20,2.5,7.5,0,0,Yes,No,47404.41
CUST113490,2025-05-05,29.0,Female,Chennai,Premium,Social Media,Beauty,8,10148.96,1268.62,6.4,12,7.0,7.4,2,0,No,No,28683.78
CUST104111,2024-10-27,44.0,Male,Chennai,Basic,Email,Beauty,12,31184.4,2598.7,16.7,17,5.0,7.8,4,1,Yes,Yes,92708.21
